Time,Channel A
(ms),(mV)

0.01363200,49.36023000
0.01364800,45.95226000
0.01366400,45.95226000
0.01368000,39.14247000
0.01369600,40.84645000
0.01371200,35.74065000
0.01372800,35.74065000
0.01374400,28.93085000
0.01376000,30.63484000
0.01377600,23.82505000
0.01379200,23.82505000
0.01380800,18.71924000
0.01382400,17.01525000
0.01384000,11.90945000
0.01385600,10.21161000
0.01387200,5.10580700
0.01388800,5.10580700
0.01390400,-1.69783400
0.01392000,-1.69783400
0.01393600,-6.80364100
0.01395200,-8.50762700
0.01396800,-13.61343000
0.01398400,-13.61343000
0.01400000,-20.42323000
0.01401600,-20.42323000
0.01403200,-27.23302000
0.01404800,-25.52903000
0.01406400,-30.63484000
0.01408000,-32.33883000
0.01409600,-35.74065000
0.01411200,-37.44463000
0.01412800,-42.55044000
0.01414400,-42.55044000
0.01416000,-45.95226000
0.01417600,-45.95226000
0.01419200,-51.05807000
0.01420800,-49.36023000
0.01422400,-54.46604000
0.01424000,-54.46604000
0.01425600,-57.86786000
0.01427200,-57.86786000
0.01428800,-61.27583000
0.01430400,-59.57185000
0.01432000,-64.67765000
0.01433600,-61.27583000
0.01435200,-66.38164000
0.01436800,-62.97367000
0.01438400,-66.38164000
0.01440000,-64.67765000
0.01441600,-68.07948000
0.01443200,-66.38164000
0.01444800,-66.38164000
0.01446400,-66.38164000
0.01448000,-68.07948000
0.01449600,-66.38164000
0.01451200,-66.38164000
0.01452800,-66.38164000
0.01454400,-64.67765000
0.01456000,-64.67765000
0.01457600,-64.67765000
0.01459200,-62.97367000
0.01460800,-61.27583000
0.01462400,-59.57185000
0.01464000,-59.57185000
0.01465600,-56.16388000
0.01467200,-54.46604000
0.01468800,-54.46604000
0.01470400,-49.36023000
0.01472000,-47.65625000
0.01473600,-45.95226000
0.01475200,-44.25443000
0.01476800,-40.84645000
0.01478400,-39.14247000
0.01480000,-35.74065000
0.01481600,-34.03666000
0.01483200,-28.93085000
0.01484800,-28.93085000
0.01486400,-23.82505000
0.01488000,-22.12721000
0.01489600,-18.71924000
0.01491200,-17.01525000
0.01492800,-11.90945000
0.01494400,-11.90945000
0.01496000,-5.10580700
0.01497600,-6.80364100
0.01499200,0.00000000
0.01500800,0.00000000
0.01502400,6.80364100
0.01504000,6.80364100
0.01505600,11.90945000
0.01507200,11.90945000
0.01508800,18.71924000
0.01510400,18.71924000
0.01512000,23.82505000
0.01513600,23.82505000
0.01515200,28.93085000
0.01516800,30.63484000
0.01518400,34.03666000
0.01520000,35.74065000
0.01521600,39.14247000
0.01523200,40.84645000
0.01524800,44.25443000
0.01526400,44.25443000
0.01528000,49.36023000
0.01529600,47.65625000
0.01531200,52.76205000
0.01532800,51.05807000
0.01534400,57.86786000
0.01536000,54.46604000
0.01537600,59.57185000
0.01539200,57.86786000
0.01540800,62.97367000
0.01542400,59.57185000
0.01544000,62.97367000
0.01545600,61.27583000
0.01547200,64.67765000
0.01548800,62.97367000
0.01550400,62.97367000
0.01552000,62.97367000
0.01553600,64.67765000
0.01555200,62.97367000
0.01556800,62.97367000
0.01558400,62.97367000
0.01560000,62.97367000
0.01561600,61.27583000
0.01563200,61.27583000
0.01564800,59.57185000
0.01566400,59.57185000
0.01568000,57.86786000
0.01569600,57.86786000
0.01571200,54.46604000
0.01572800,54.46604000
0.01574400,52.76205000
0.01576000,51.05807000
0.01577600,49.36023000
0.01579200,47.65625000
0.01580800,45.95226000
0.01582400,44.25443000
0.01584000,40.84645000
0.01585600,39.14247000
0.01587200,37.44463000
0.01588800,34.03666000
0.01590400,32.33883000
0.01592000,28.93085000
0.01593600,27.23302000
0.01595200,23.82505000
0.01596800,20.42323000
0.01598400,18.71924000
0.01600000,15.31742000
0.01601600,11.90945000
0.01603200,10.21161000
0.01604800,6.80364100
0.01606400,3.40182100
0.01608000,0.00000000
0.01609600,-1.69783400
0.01611200,-6.80364100
0.01612800,-8.50762700
0.01614400,-13.61343000
0.01616000,-13.61343000
0.01617600,-18.71924000
0.01619200,-20.42323000
0.01620800,-23.82505000
